Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales
4260,CA-2018-118367,28-10-2018,02-11-2018,Second Class,LO-17170,Lori Olson,Corporate,United States,New York City,New York,10035,East,OFF-EN-10004386,Office Supplies,Envelopes,47.98
4261,CA-2018-164819,15-10-2018,19-10-2018,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-LA-10001045,Office Supplies,Labels,13.05
4262,CA-2018-158344,07-08-2018,11-08-2018,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,56560,Central,TEC-AC-10002006,Technology,Accessories,63.96
4263,CA-2018-123351,21-09-2018,25-09-2018,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,31907,South,OFF-AP-10001242,Office Supplies,Appliances,80.48
4264,CA-2018-110429,03-11-2018,08-11-2018,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,11.673
4265,US-2017-131611,05-11-2017,09-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10002774,Furniture,Tables,863.128
4266,US-2017-131611,05-11-2017,09-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10004364,Office Supplies,Binders,3.564
4267,US-2017-131611,05-11-2017,09-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,956.6648
4268,US-2017-131611,05-11-2017,09-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,12.588
4269,US-2017-131611,05-11-2017,09-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004001,Technology,Accessories,171.96
4270,US-2018-124821,25-06-2018,29-06-2018,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,871.4
4271,CA-2016-166975,26-11-2016,30-11-2016,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,FUR-FU-10003930,Furniture,Furnishings,692.472
4272,CA-2017-123806,24-11-2017,27-11-2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10000965,Furniture,Furnishings,207.76
4273,US-2018-158505,21-07-2018,21-07-2018,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,TEC-PH-10004071,Technology,Phones,71.928
4274,US-2018-158505,21-07-2018,21-07-2018,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,OFF-AR-10001044,Office Supplies,Art,25.99
4275,CA-2016-142692,23-10-2016,28-10-2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10004140,Office Supplies,Binders,3.592
4276,CA-2016-123456,09-07-2016,13-07-2016,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220,Central,OFF-AP-10002684,Office Supplies,Appliances,48.632
4277,CA-2018-151358,18-08-2018,22-08-2018,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000046,Office Supplies,Storage,323.1
4278,US-2017-107440,16-04-2017,20-04-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-MA-10001047,Technology,Machines,9099.93
4279,US-2017-107440,16-04-2017,20-04-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-FU-10000550,Furniture,Furnishings,9.96
4280,US-2017-107440,16-04-2017,20-04-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002432,Office Supplies,Binders,25.3
4281,CA-2015-166989,14-11-2015,18-11-2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004470,Office Supplies,Paper,11.36
4282,CA-2015-166989,14-11-2015,18-11-2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,FUR-CH-10001797,Furniture,Chairs,69.264
4283,CA-2015-103100,20-12-2015,23-12-2015,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003720,Office Supplies,Labels,3.69
4284,CA-2015-103100,20-12-2015,23-12-2015,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,1103.97
4285,CA-2016-105690,21-11-2016,26-11-2016,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,246.1328
4286,CA-2016-105690,21-11-2016,26-11-2016,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-LA-10000240,Office Supplies,Labels,11.696
4287,CA-2016-105690,21-11-2016,26-11-2016,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,439.992
4288,CA-2018-127516,28-12-2018,03-01-2019,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,Tennessee,37211,South,OFF-ST-10000736,Office Supplies,Storage,64.784
4289,US-2016-117184,17-05-2016,21-05-2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,33.28
4290,US-2016-117184,17-05-2016,21-05-2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002250,Office Supplies,Paper,14.088
4291,CA-2018-102407,09-12-2018,13-12-2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10000122,Office Supplies,Art,11.16
4292,CA-2018-102407,09-12-2018,13-12-2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003748,Furniture,Tables,896.328
4293,CA-2018-102407,09-12-2018,13-12-2018,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001394,Office Supplies,Appliances,189
4294,CA-2018-130967,10-03-2018,16-03-2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004896,Technology,Phones,53.982
4295,CA-2018-101581,22-10-2018,27-10-2018,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,177.225
4296,CA-2018-169124,03-07-2018,10-07-2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West,FUR-FU-10001215,Furniture,Furnishings,129.39
4297,CA-2018-117261,04-09-2018,10-09-2018,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10000419,Office Supplies,Storage,54.32
4298,CA-2018-129021,23-08-2018,26-08-2018,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10001459,Technology,Phones,4367.896
4299,CA-2018-129021,23-08-2018,26-08-2018,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000241,Office Supplies,Paper,49.568
4300,CA-2018-129021,23-08-2018,26-08-2018,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-AP-10003040,Office Supplies,Appliances,161.376
4301,CA-2018-129021,23-08-2018,26-08-2018,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,FUR-FU-10001852,Furniture,Furnishings,2.784
4302,CA-2018-129021,23-08-2018,26-08-2018,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000141,Office Supplies,Paper,8.72
4303,CA-2015-123253,22-08-2015,25-08-2015,Second Class,DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AR-10002804,Office Supplies,Art,3.912
4304,CA-2017-121601,04-10-2017,04-10-2017,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,59.752
4305,CA-2015-162278,26-10-2015,30-10-2015,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000448,Furniture,Furnishings,63.92
4306,CA-2015-162278,26-10-2015,30-10-2015,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000526,Technology,Phones,383.96
4307,CA-2017-161095,28-06-2017,28-06-2017,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002764,Office Supplies,Binders,7.752
4308,CA-2017-161095,28-06-2017,28-06-2017,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001524,Office Supplies,Binders,33.568
4309,CA-2015-125829,04-11-2015,11-11-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,Phones,666.344
4310,CA-2015-125829,04-11-2015,11-11-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041,Furniture,Tables,573.728
4311,CA-2015-125829,04-11-2015,11-11-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001036,Office Supplies,Binders,21.936
4312,CA-2015-125829,04-11-2015,11-11-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,Office Supplies,Paper,19.44
4313,CA-2015-125829,04-11-2015,11-11-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10003246,Technology,Machines,447.968
4314,CA-2015-123127,08-09-2015,12-09-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561,East,OFF-AP-10001962,Office Supplies,Appliances,16.78
4315,CA-2016-115945,25-06-2016,01-07-2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,20.96
4316,CA-2016-115945,25-06-2016,01-07-2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004330,Office Supplies,Binders,88.752
4317,CA-2016-115945,25-06-2016,01-07-2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10001963,Office Supplies,Storage,304.23
4318,CA-2016-136735,26-07-2016,02-08-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10002230,Office Supplies,Envelopes,167.86
4319,US-2018-136189,07-12-2018,11-12-2018,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10000175,Furniture,Furnishings,82.38
4320,CA-2015-152345,29-12-2015,03-01-2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,23.976
4321,CA-2015-152345,29-12-2015,03-01-2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,33.29
4322,US-2016-147662,14-02-2016,19-02-2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001658,Office Supplies,Binders,14.952
4323,US-2016-147662,14-02-2016,19-02-2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,TEC-PH-10002834,Technology,Phones,323.982
4324,US-2016-147662,14-02-2016,19-02-2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10002160,Office Supplies,Binders,2.286
4325,US-2016-147662,14-02-2016,19-02-2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10004999,Office Supplies,Art,14.352
4326,US-2016-147662,14-02-2016,19-02-2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,TEC-AC-10003280,Technology,Accessories,71.976
4327,CA-2017-153346,25-01-2017,27-01-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000315,Office Supplies,Art,9.21
4328,CA-2017-153346,25-01-2017,27-01-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-PA-10000007,Office Supplies,Paper,18
4329,CA-2018-118360,01-04-2018,07-04-2018,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000791,Office Supplies,Paper,42.93
4330,CA-2018-149853,03-10-2018,09-10-2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,15.552
4331,CA-2018-149853,03-10-2018,09-10-2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,17.92
4332,CA-2018-107909,01-09-2018,06-09-2018,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,19.99
4333,CA-2018-107909,01-09-2018,06-09-2018,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,OFF-BI-10003476,Office Supplies,Binders,22.92
4334,CA-2016-112375,21-12-2016,27-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,TEC-AC-10003237,Technology,Accessories,50.88
4335,CA-2016-112375,21-12-2016,27-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-EN-10003798,Office Supplies,Envelopes,27.312
4336,CA-2016-154795,20-12-2016,24-12-2016,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,7.92
4337,CA-2016-154795,20-12-2016,24-12-2016,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,FUR-FU-10002088,Furniture,Furnishings,14.368
4338,CA-2016-125234,27-11-2016,01-12-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10000158,Technology,Accessories,107.97
4339,CA-2016-125234,27-11-2016,01-12-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10000482,Office Supplies,Paper,113.82
4340,CA-2018-133501,27-08-2018,01-09-2018,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,Tennessee,37064,South,OFF-PA-10004888,Office Supplies,Paper,5.184
4341,US-2015-129609,22-03-2015,22-03-2015,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,16.28
4342,CA-2018-130309,17-12-2018,21-12-2018,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,544.38
4343,CA-2018-105410,19-03-2018,22-03-2018,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004970,Office Supplies,Binders,19.824
4344,CA-2018-105410,19-03-2018,22-03-2018,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,657.504
4345,CA-2018-105410,19-03-2018,22-03-2018,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,99.54
4346,CA-2018-105410,19-03-2018,22-03-2018,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,199.96
4347,CA-2017-120355,18-09-2017,25-09-2017,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,631.782
4348,CA-2017-120355,18-09-2017,25-09-2017,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-FU-10004053,Furniture,Furnishings,60.72
4349,CA-2018-169894,24-11-2018,29-11-2018,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,20.724
4350,CA-2018-169894,24-11-2018,29-11-2018,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,415.872
4351,US-2018-100482,11-04-2018,15-04-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10001325,Office Supplies,Storage,16.768
4352,US-2018-100482,11-04-2018,15-04-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003441,Technology,Accessories,27.12
4353,CA-2018-107748,10-12-2018,12-12-2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,95.84
4354,CA-2018-107748,10-12-2018,12-12-2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002005,Office Supplies,Paper,12.96
4355,CA-2018-153654,24-11-2018,26-11-2018,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806,South,OFF-BI-10004465,Office Supplies,Binders,19.008
4356,CA-2016-155600,04-12-2016,07-12-2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-BI-10000545,Office Supplies,Binders,1598.058
4357,CA-2016-155600,04-12-2016,07-12-2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AR-10003752,Office Supplies,Art,36.96
4358,CA-2018-162565,11-12-2018,11-12-2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001937,Office Supplies,Paper,10.368
4359,CA-2018-162565,11-12-2018,11-12-2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,77.72
4360,CA-2018-162565,11-12-2018,11-12-2018,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,520.464
4361,CA-2017-127642,21-05-2017,23-05-2017,First Class,CP-12340,Christine Phan,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10000565,Office Supplies,Paper,111.96
4362,US-2018-163195,17-02-2018,21-02-2018,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,Technology,Phones,29.16
4363,CA-2018-111332,20-05-2018,22-05-2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,131.94
4364,CA-2018-111332,20-05-2018,22-05-2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001374,Office Supplies,Art,25.92
4365,CA-2018-111332,20-05-2018,22-05-2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,704.76
4366,CA-2018-111332,20-05-2018,22-05-2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-FA-10001843,Office Supplies,Fasteners,7.41
4367,CA-2018-111332,20-05-2018,22-05-2018,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,21.5
4368,CA-2018-117044,11-09-2018,13-09-2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000936,Office Supplies,Fasteners,10.528
4369,CA-2018-117044,11-09-2018,13-09-2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10003657,Office Supplies,Paper,20.544
4370,US-2017-165078,05-11-2017,10-11-2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001989,Office Supplies,Binders,104.9
4371,US-2017-165078,05-11-2017,10-11-2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-AR-10002987,Office Supplies,Art,39.68
4372,US-2017-165078,05-11-2017,10-11-2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-LA-10000414,Office Supplies,Labels,51.75
4373,US-2018-169320,23-07-2018,25-07-2018,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central,OFF-AR-10003602,Office Supplies,Art,11.68
4374,US-2018-169320,23-07-2018,25-07-2018,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central,TEC-AC-10002550,Technology,Accessories,159.75
4375,CA-2017-158575,18-11-2017,24-11-2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,44240,East,OFF-AP-10002998,Office Supplies,Appliances,103.968
4376,CA-2015-166954,25-04-2015,30-04-2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-FU-10003708,Furniture,Furnishings,303.25
4377,CA-2015-166954,25-04-2015,30-04-2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,OFF-AP-10001391,Office Supplies,Appliances,270.72
4378,CA-2015-166954,25-04-2015,30-04-2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-CH-10003973,Furniture,Chairs,1487.04
4379,CA-2016-140830,30-11-2016,02-12-2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Henderson,Kentucky,42420,South,OFF-EN-10000461,Office Supplies,Envelopes,17.48
4380,CA-2016-140830,30-11-2016,02-12-2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Henderson,Kentucky,42420,South,OFF-EN-10002831,Office Supplies,Envelopes,71.88
4381,CA-2016-152891,25-10-2016,30-10-2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10004648,Office Supplies,Art,60.45
4382,CA-2016-152891,25-10-2016,30-10-2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001857,Furniture,Tables,253.176
4383,US-2016-122784,20-07-2016,27-07-2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000546,Office Supplies,Binders,2.88
4384,US-2016-122784,20-07-2016,27-07-2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,384.944
4385,US-2016-122784,20-07-2016,27-07-2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,TEC-PH-10001557,Technology,Phones,153.584
4386,US-2016-122784,20-07-2016,27-07-2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,913.43
4387,CA-2017-156811,27-10-2017,02-11-2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10001366,Office Supplies,Appliances,43.92
4388,CA-2017-156811,27-10-2017,02-11-2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001628,Office Supplies,Binders,25.032
4389,CA-2018-111556,20-11-2018,22-11-2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003651,Office Supplies,Paper,46.76
4390,CA-2018-111556,20-11-2018,22-11-2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,183.968
4391,CA-2018-111556,20-11-2018,22-11-2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001459,Technology,Phones,1259.97
4392,CA-2018-111556,20-11-2018,22-11-2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004602,Office Supplies,Art,68.97
4393,CA-2017-108868,08-09-2017,12-09-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,OFF-AR-10001953,Office Supplies,Art,70.368
4394,CA-2017-108868,08-09-2017,12-09-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10000923,Technology,Phones,59.96
4395,CA-2015-142965,20-07-2015,20-07-2015,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002583,Office Supplies,Storage,25.984
4396,CA-2015-142965,20-07-2015,20-07-2015,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10000977,Office Supplies,Binders,27.36
4397,CA-2017-148740,15-11-2017,19-11-2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,92024,West,TEC-PH-10002549,Technology,Phones,361.376
4398,US-2015-138758,07-07-2015,11-07-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,172.186
4399,US-2015-138758,07-07-2015,11-07-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,69.008
4400,CA-2017-131737,17-03-2017,17-03-2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,199.9
4401,CA-2017-131737,17-03-2017,17-03-2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,901.95
4402,CA-2017-131737,17-03-2017,17-03-2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,971.5
4403,CA-2017-114538,26-12-2017,27-12-2017,First Class,RC-19825,Roy Collins,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10002445,Office Supplies,Art,11.328
4404,CA-2015-127936,02-09-2015,04-09-2015,First Class,CL-12565,Clay Ludtke,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002445,Office Supplies,Art,21.24
4405,CA-2016-164336,05-07-2016,10-07-2016,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002345,Technology,Accessories,34.8
4406,CA-2016-164336,05-07-2016,10-07-2016,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001558,Office Supplies,Storage,38.976
